producto,presentacion,marca,categoria,catalogo,precio,fecha_registro,cadena_comercial,giro,nombre_comercial,direccion,estado,municipio,latitud,longitud
Jitomate,1 Kg. Granel. Saladette/huaje o Tomate Saladette/huaje,S/M,Hortalizas Frescas,Frutas y Legumbres,16,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Kiwi,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,109,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Lechuga,Pieza. Romana,S/M,Hortalizas Frescas,Frutas y Legumbres,22,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Limón,1 Kg. Granel. Agrio con Semilla o Colima,S/M,Frutas Frescas,Frutas y Legumbres,29.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Limón,1 Kg. Granel. Agrio Sin Semilla o Persa,S/M,Frutas Frescas,Frutas y Legumbres,32,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Mamey,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,46.5,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Mango,1 Kg. Granel. Ataulfo,S/M,Frutas Frescas,Frutas y Legumbres,43.5,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Mango,1 Kg. Granel. Paraiso Petacón,S/M,Frutas Frescas,Frutas y Legumbres,25.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Manzana,1 Kg. Granel. Golden,S/M,Frutas Frescas,Frutas y Legumbres,57.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Manzana,1 Kg. Granel. Granny Smith,S/M,Frutas Frescas,Frutas y Legumbres,54.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Manzana,1 Kg. Granel. Red Delicious/roja/roja Mediana/roja Americana,S/M,Frutas Frescas,Frutas y Legumbres,33.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Manzana,1 Kg. Granel. Royal Gala,S/M,Frutas Frescas,Frutas y Legumbres,49.5,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Melón,1 Kg. Granel. Chino,S/M,Frutas Frescas,Frutas y Legumbres,32.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Naranja,1 Kg.,S/M,Frutas Frescas,Frutas y Legumbres,32.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Nopal,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,39.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Papa,1 Kg. Granel. Alfa/blanca,S/M,Hortalizas Frescas,Frutas y Legumbres,46.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Papaya,1 Kg. Granel. Maradol,S/M,Frutas Frescas,Frutas y Legumbres,28.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Pepino,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,23.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Pera,1 Kg. Granel. Bartlett,S/M,Frutas Frescas,Frutas y Legumbres,49.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Pera,1 Kg. Granel. D´anjou,S/M,Frutas Frescas,Frutas y Legumbres,49.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Pimiento,1 Kg. Granel. Morrón Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,102,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Piña,1 Kg. Granel. Miel,S/M,Frutas Frescas,Frutas y Legumbres,19.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Plátano,1 Kg. Granel. Macho,S/M,Frutas Frescas,Frutas y Legumbres,41.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Plátano,1 Kg. Granel. Tabasco/chiapas/roatán/portalimón,S/M,Frutas Frescas,Frutas y Legumbres,23.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Rábano,Manojo. Cambray,S/M,Hortalizas Frescas,Frutas y Legumbres,12.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Tamarindo,1 Kg. Granel,S/M,Productos de Temporada (Navideños),Frutas y Legumbres,179,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Tomate,1 Kg. Granel. Verde Sin Cáscara,S/M,Hortalizas Frescas,Frutas y Legumbres,37.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Toronja,1 Kg. Granel. o Toronja Sangría,S/M,Frutas Frescas,Frutas y Legumbres,32.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Tuna,1 Kg. Granel. o Tuna Blanca,S/M,Frutas Frescas,Frutas y Legumbres,42.5,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Uva,1 Kg. Granel. Roja Sin Semilla,S/M,Frutas Frescas,Frutas y Legumbres,74.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Uva,1 Kg. Granel. Thompson. Blanca Sin Semilla,S/M,Frutas Frescas,Frutas y Legumbres,82.8,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Zanahoria,1 Kg. Granel. Grande,S/M,Hortalizas Frescas,Frutas y Legumbres,16.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Zanahoria,1 Kg. Granel. Mediana,S/M,Hortalizas Frescas,Frutas y Legumbres,16.9,2026/07/31,Mega Soriana,Supermercado / Tienda de Autoservicio,Mega Soriana Sucursal San Jeronimo,San Jeronimo 630. Esq. Periferico. Col. San Jeronimo Lidice. Cp. 10200,Ciudad de México,Álvaro Obregón,19.330694,-99.210175
Aguacate,1 Kg. Granel. Hass,S/M,Frutas Frescas,Frutas y Legumbres,69.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Apio,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,28.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Betabel,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,32.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Brócoli,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,39.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Calabaza,1 Kg. Granel. Italiana/japonesa (Larga),S/M,Hortalizas Frescas,Frutas y Legumbres,29.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Cebolla,1 Kg. Granel. Blanca Sin Rabo,S/M,Hortalizas Frescas,Frutas y Legumbres,34.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Cebolla,1 Kg. Granel. Morada,S/M,Hortalizas Frescas,Frutas y Legumbres,39.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Cebolla,Manojo. Cambray,S/M,Hortalizas Frescas,Frutas y Legumbres,10.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chayote,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,24.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chícharos,1 Kg. Granel. en Vaina,S/M,Hortalizas Frescas,Frutas y Legumbres,89.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chile Fresco,1 Kg. Granel. de Árbol Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,159,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chile Fresco,1 Kg. Granel. Guero-largo,S/M,Hortalizas Frescas,Frutas y Legumbres,112.1,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chile Fresco,1 Kg. Granel. Habanero,S/M,Hortalizas Frescas,Frutas y Legumbres,135,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chile Fresco,1 Kg. Granel. Jalapeño o Cuaresmeño,S/M,Hortalizas Frescas,Frutas y Legumbres,5.7,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chile Fresco,1 Kg. Granel. Poblano o para Rellenar,S/M,Hortalizas Frescas,Frutas y Legumbres,49.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Chile Fresco,1 Kg. Granel. Serrano,S/M,Hortalizas Frescas,Frutas y Legumbres,59.9,2026/07/31,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
